# _tick,_time,frames,total_loss,mean_episode_return,pg_loss,baseline_loss,entropy_loss,gen_rewards,gg_loss,generator_entropy_loss,generator_baseline_loss,mean_intrinsic_rewards,mean_episode_steps,ex_reward,generator_current_target
7595,1605674311.6645463,6076000,2.9372410774230957,0.04362110048532486,-0.010955397970974445,2.9565269947052,-0.008330469951033592,-0.04200000315904617,-0.39953187108039856,-0.03990264609456062,0.008337721228599548,0.019727272912859917,4.086666584014893,0.045191459357738495,7.0
7596,1605674312.0851486,6076800,3.377061367034912,0.04401765391230583,-0.0008748192340135574,3.383876323699951,-0.005940093658864498,0.04733332619071007,0.319119930267334,-0.04016629979014397,0.012367759831249714,0.6282755136489868,4.12666654586792,0.07101515680551529,7.0
7597,1605674312.4597387,6077600,2.157688856124878,0.06977701187133789,-0.007114896085113287,2.176694869995117,-0.011891099624335766,-0.06333333253860474,-0.27394282817840576,-0.04015335813164711,0.0035626983735710382,0.03324655443429947,3.37333345413208,0.032279614359140396,7.0
7598,1605674312.8965602,6078400,1.3820533752441406,0.03724570944905281,-0.023737091571092606,1.4280216693878174,-0.022231195122003555,0.005333330947905779,0.26237839460372925,-0.04015684500336647,0.007907203398644924,0.4902838170528412,3.566666841506958,0.051647379994392395,7.0
7599,1605674313.2829697,6079200,1.7815022468566895,0.02842731960117817,0.3384217917919159,1.4653198719024658,-0.022239411249756813,-0.04400000348687172,-0.3451383411884308,-0.040113162249326706,0.006100893951952457,0.2317713499069214,4.059999942779541,0.025823691859841347,7.0
7600,1605674313.743073,6080000,2.438825845718384,0.04103340581059456,-0.1505560278892517,2.6009042263031006,-0.011522375978529453,0.018666664138436317,0.41123074293136597,-0.04009253904223442,0.012064614333212376,0.4299490451812744,3.9666666984558105,0.051647383719682693,7.0
7601,1605674314.0716643,6080800,2.8942012786865234,0.05959313362836838,-0.11612413823604584,3.015453338623047,-0.005127790383994579,-0.020666668191552162,-0.4427295923233032,-0.04012588411569595,0.008586970157921314,0.10596006363630295,4.833333492279053,0.05810330808162689,7.0
7602,1605674314.4697175,6081600,4.7435221672058105,0.03339270502328873,0.6990454196929932,4.047121524810791,-0.002645022002980113,0.05333332717418671,0.38532522320747375,-0.04031777381896973,0.012656362727284431,0.5417327880859375,4.433333396911621,0.06455922871828079,7.0
7603,1605674314.7090468,6082400,4.661535739898682,0.03440973907709122,0.20124150812625885,4.466689109802246,-0.006394708063453436,-0.03400000184774399,-0.4219399690628052,-0.04032581299543381,0.0061529213562607765,0.0,3.986666679382324,0.05809091031551361,7.0
7604,1605674315.1371675,6083200,5.153086185455322,0.035700954496860504,0.29464179277420044,4.860090255737305,-0.0016461291816085577,0.0006666640401817858,0.3592900335788727,-0.04010402038693428,0.013647922314703465,0.5893292427062988,3.5533335208892822,0.006455922964960337,7.0
7605,1605674315.5680425,6084000,4.725545883178711,0.022625895217061043,-0.09136653691530228,4.819211006164551,-0.002298404462635517,-0.0559999980032444,-0.4823320209980011,-0.04009358957409859,0.007049225270748138,0.0,4.113333225250244,0.038735538721084595,7.0
7606,1605674316.4138966,6084800,4.580952167510986,0.03440973907709122,0.05568946152925491,4.5272722244262695,-0.0020092721097171307,0.09199999272823334,0.552545964717865,-0.040160637348890305,0.02102559059858322,0.6415468454360962,4.353333473205566,0.051647383719682693,7.0
7607,1605674316.5506747,6085600,4.3697075843811035,0.03943663462996483,-0.025994746014475822,4.39753532409668,-0.0018331774044781923,-0.06333333253860474,-0.499580442905426,-0.04016493260860443,0.006412141025066376,0.05311019346117973,3.326666831970215,0.032279614359140396,7.0
7608,1605674316.8123872,6086400,5.4927849769592285,0.029345104470849037,0.5293084979057312,4.965167999267578,-0.0016913219587877393,-0.004000002518296242,0.23505458235740662,-0.03982046619057655,0.012701507657766342,0.5233071446418762,3.7066667079925537,0.025823691859841347,7.0
7609,1605674317.1914065,6087200,4.943723201751709,0.024620044976472855,-0.1770297884941101,5.1228532791137695,-0.0021002760622650385,-0.0013333368115127087,-0.12435890734195709,-0.040047138929367065,0.009383270516991615,0.13872314989566803,4.059999942779541,0.051647383719682693,7.0
7610,1605674317.6016812,6088000,4.804455757141113,0.03585762903094292,-0.03771701082587242,4.8435869216918945,-0.0014141430146992207,-0.03800000622868538,0.021181745454669,-0.040045712143182755,0.004617610014975071,0.35749587416648865,3.7266666889190674,0.019367769360542297,7.0
7611,1605674317.9131088,6088800,4.9194016456604,0.027537111192941666,-0.022287696599960327,4.9435930252075195,-0.001903383992612362,-0.05800000578165054,-0.12532939016819,-0.04008588567376137,0.005575351417064667,0.06558816134929657,3.813333511352539,0.019367769360542297,7.0
7612,1605674318.2458491,6089600,4.563544273376465,0.04546424746513367,-0.08150577545166016,4.646123886108398,-0.0010738424025475979,0.07333333045244217,0.3696909248828888,-0.0402165912091732,0.01331808790564537,0.6357355117797852,3.933333396911621,0.06455922871828079,7.0
7613,1605674318.591637,6090400,4.128177165985107,0.027668239548802376,-0.6624391078948975,4.791900634765625,-0.0012843301519751549,-0.04866667091846466,-0.5462005734443665,-0.040046557784080505,0.006874261889606714,0.0,3.6066668033599854,0.045191459357738495,7.0
7614,1605674318.9713645,6091200,3.4990572929382324,0.07288945466279984,-0.18455196917057037,3.68489408493042,-0.0012849414488300681,0.059999994933605194,0.3993726670742035,-0.0400858148932457,0.014898054301738739,0.7078291773796082,4.046666622161865,0.06455922871828079,7.0
7615,1605674319.6384969,6092000,5.000545501708984,0.038352012634277344,0.3480633497238159,4.653740882873535,-0.001258710864931345,-0.04866667091846466,-0.3681792616844177,-0.03986777365207672,0.0052264658734202385,0.0,4.353333473205566,0.045191459357738495,7.0
7616,1605674319.7790067,6092800,4.337233543395996,0.04491565003991127,-0.0903606116771698,4.428954601287842,-0.0013605785788968205,0.037999995052814484,0.35497185587882996,-0.040095504373311996,0.014788041822612286,0.6355248093605042,3.6600000858306885,0.045191459357738495,7.0
7617,1605674320.0754569,6093600,4.359532833099365,0.0421038456261158,-0.312782347202301,4.6735734939575195,-0.0012583112111315131,-0.04866667091846466,-0.33025062084198,-0.04022881016135216,0.004746547434478998,0.0,3.2799999713897705,0.045191459357738495,7.0
